35.6887595166667;139.723376643333;2010-08-20 22:49:52
35.6888108871429;139.723059554286;2010-08-20 22:50:54
35.67279142;139.76477122;2010-08-20 23:25:23
35.67279142;139.76477122;2010-08-20 23:25:59
35.67279142;139.76477122;2010-08-20 23:26:00
35.67241662;139.76439499;2010-08-20 23:26:15
35.67213572;139.7642242725;2010-08-20 23:26:16
35.673801;139.7406252;2010-08-21 01:27:17
35.673801;139.7406252;2010-08-21 01:31:43
35.68623179;139.72839128;2010-08-21 01:31:45
35.68807661;139.72090029;2010-08-21 01:37:14
35.69140815;139.72479307;2010-08-21 01:43:40
35.69353556;139.71940147;2010-08-21 01:46:58
35.69140815;139.72479307;2010-08-21 02:32:36
35.69353556;139.71940147;2010-08-21 02:38:34
35.68795031;139.72029042;2010-08-21 02:45:08
35.66513043;139.71248698;2010-08-21 07:09:52
35.62687051;139.66012471;2010-08-21 07:09:53
35.6649177155556;139.712891921667;2010-08-21 07:09:54
35.6658377428571;139.713229402857;2010-08-21 07:14:04
35.6667827166667;139.71373105;2010-08-21 07:17:34
35.66739835;139.714667966667;2010-08-21 07:19:41
35.6683907833333;139.715383516667;2010-08-21 07:21:47
35.6692767666667;139.7158419;2010-08-21 07:25:13
35.6701513666667;139.716518166667;2010-08-21 07:26:47
35.6711082333333;139.716478033333;2010-08-21 07:28:24
35.6537334333333;139.737070733333;2010-08-23 06:33:17
35.68623179;139.72839128;2010-08-23 06:33:17
35.68623179;139.72839128;2010-08-23 07:48:27
35.68623179;139.72839128;2010-08-23 07:48:27
35.68821203;139.72111666;2010-08-23 07:48:27
35.69304764;139.7200849;2010-08-23 08:00:09
35.69304764;139.7200849;2010-08-23 23:27:27
35.68821203;139.72111666;2010-08-24 02:09:07
35.69352048;139.71944475;2010-08-24 02:18:21
35.68821203;139.72111666;2010-08-24 04:37:06
35.68596351;139.72957402;2010-08-24 05:00:36
35.66617232;139.73985427;2010-08-24 05:14:15
35.65434998;139.73651742;2010-08-24 05:15:39
35.63218641;139.71653974;2010-08-24 05:25:04
35.63560295;139.71221339;2010-08-24 05:47:41
35.63755643;139.72359371;2010-08-24 10:08:45
35.63485467;139.71907919;2010-08-24 10:08:45
35.64130437;139.73340892;2010-08-24 10:14:44
35.64654815;139.73576313;2010-08-24 10:16:12
35.65212309;139.73686325;2010-08-24 10:17:21
35.65664917;139.73346149;2010-08-24 10:19:16
35.66568684;139.72928375;2010-08-24 10:22:01
35.6598019;139.7234162;2010-08-24 10:22:55
35.66668969;139.7247098;2010-08-24 10:23:50
35.67270159;139.72413116;2010-08-24 10:24:34
35.67934995;139.72233748;2010-08-24 10:25:08
35.68486499;139.71820288;2010-08-24 10:27:25
35.69304764;139.7200849;2010-08-24 10:37:25
35.68795031;139.72029042;2010-08-24 18:38:55
35.68485969;139.73023176;2010-08-24 21:20:02
35.67274802;139.72413522;2010-08-24 21:24:46
35.67046952;139.71768134;2010-08-24 21:26:12
35.66515427;139.71151727;2010-08-24 21:28:08
35.65955382;139.70235657;2010-08-24 21:29:42
35.66042977;139.69757783;2010-08-25 01:40:48
35.6594814;139.70037746;2010-08-25 01:40:49
35.660397788;139.697618242;2010-08-25 01:40:52
35.6683349;139.70504587;2010-08-25 03:22:19
35.67808175;139.70567059;2010-08-25 03:24:13
35.68646591;139.7259351;2010-08-25 03:34:28
35.68794631;139.72033822;2010-08-25 03:35:43
35.69294631;139.72018027;2010-08-25 04:07:23
35.68887909625;139.72328814125;2010-08-25 04:09:58
